,Text,Language
5031,"Para ser considerados como tales deben tener al menos el afijo BOT y un supervisor, el cual es el usuario propietario.",Spanish
5032,[145]​ Wikipedia se ejecuta sobre el software libre MediaWiki.,Spanish
5033,"MediaWiki es la fase III del programa, cuya historia de desarrollo es la siguiente: Se instalan varias extensiones de MediaWiki para ampliar la funcionalidad del software MediaWiki.",Spanish
5034,"En julio de 2013, después de extensas pruebas beta, la extensión WYSIWYG del editor visual se abrió al uso público.",Spanish
5035,[146]​[147]​[148]​[149]​ La característica se cambió a predeterminada después.,Spanish
5036,Wikipedia actualmente se ejecuta en grupos dedicados de servidores Linux (principalmente Ubuntu).,Spanish
5037,"[150]​[151]​ A diciembre de 2009, había 300 en Florida y 44 en Ámsterdam.",Spanish
5038,"[152]​ Para el 22 de enero de 2013, Wikipedia había migrado su centro de datos primario a una instalación de Equinix en Ashburn, Virginia.",Spanish
5039,"[153]​[154]​ En 2017, Wikipedia había instalado un clúster de almacenamiento en caché en una instalación de Equinix en Singapur, la primera de su tipo en Asia.",Spanish
5040,"[155]​ Nota: No debe confundirse Wikipedia con la Fundación Wikimedia, la organización no gubernamental que mantiene al sitio web Wikipedia.",Spanish
5041,"El sitio web de Wikipedia está mantenido exclusivamente por la Fundación Wikimedia, una organización sin ánimo de lucro instituida bajo las leyes de Florida (Estados Unidos) cuya finalidad es promover en el mundo apoyo económico y social para varios proyectos colaborativos de contenido libre.",Spanish
5042,"[156]​[157]​ Su existencia fue oficialmente anunciada por el director general de Bomis y cofundador de Wikipedia, Jimbo Wales, el 20 de junio de 2003.",Spanish
5043,"Dos de los proyectos de la Fundación Wikimedia actúan como complementos del resto de los proyectos, incluyendo a Wikipedia.",Spanish
5044,"Uno es un almacén de contenido multimedia que los editores del resto de los proyectos pueden incrustar a modo de ilustraciones, y el otro se encarga del software que sustenta a todos los proyectos:[158]​ Hay contenidos que no tienen cabida en Wikipedia por no ser información enciclopédica.",Spanish
5045,Por ello se han desarrollado varios proyectos hermanos independientes entre sí que recogen este otro tipo de información.,Spanish
5046,Todos ellos son también multilingües y libres y están administrados por la Fundación Wikimedia.,Spanish
5047,"[159]​ Wikipedia es uno de los sitios web más visitados y referenciados del mundo en Internet, y consecuentemente es uno de los primeros sitios —o incluso el primero, en muchos casos— de entre los que aparecen en los resultados de los motores de búsqueda.",Spanish
5048,"[11]​[160]​ Este hecho, sumado a la influencia cada vez mayor de Internet sobre las personas, trae como consecuencia un enorme impacto popular de la enciclopedia colaborativa a todos los niveles, impacto que se va acrecentando a medida que pasa el tiempo.",Spanish
5049,"[161]​[161]​ En los últimos años, Wikipedia ha estado influyendo notablemente en los medios de comunicación, sobre todo periodísticos, los cuales en numerosas ocasiones copiaron información de la web enciclopédica, la mayoría de las veces sin citar la fuente.",Spanish
5050,"[162]​ A este respecto, es bastante ilustrativo el experimento realizado por Shane Fitzerald, un estudiante universitario dublinés de 22 años, publicado el 6 de mayo de 2009 por el periódico IrishTimes.com:[163]​[164]​ Tras enterarse del fallecimiento de Maurice Jarre unas horas antes, Shane editó el artículo correspondiente al compositor para incluir una cita ficticia: Poco después la cita apareció en las secciones necrológicas de los periódicos The Guardian y The London Independent, en el sitio web The BBC Music Magazine y en periódicos de la India y Australia.",Spanish
5051,Este experimento demuestra la fuerza de Internet a escala global.,Spanish
5052,"Los periodistas que usaron esta cita obviamente confiaron en Wikipedia como fuente de información; tal vez no podían permitirse el lujo de realizar investigaciones ulteriores bajo la presión de la necesidad de ser los primeros en publicar la cita, y como resultado proporcionaron a los lectores una información falsa.",Spanish
5053,"En cuanto a Wikipedia, los errores normalmente se corrigen con prontitud, aunque, en casos como el relatado, no lo suficiente como para adelantarse a los acontecimientos.",Spanish
5054,"Este tipo de experimentos raramente se realizan en Wikipedia, y los editores que son descubiertos reciben por parte de los administradores severos castigos que, en función de la gravedad de su falta, pueden llegar al bloqueo de su dirección IP a perpetuidad.",Spanish
5055,"Por otra parte, existen personas que acusan a Wikipedia de difamación, y es ilustrativo el caso de Alejandro Peña Esclusa, quien afirmaba que el gobierno de su país estaba llevando contra él una campaña en la que colaboró la enciclopedia.",Spanish
5056,"[165]​ En cualquier caso, Wikipedia, como proyecto de fuente no primaria que es, se basa en una serie de políticas que promueven la verificabilidad y el uso de fuentes fidedignas y reputadas.",Spanish
5057,"A partir de este punto, Wikipedia delega cualquier tipo de responsabilidad en el momento en que publica el nombre de la fuente de la que se obtuvo la información.",Spanish
5058,"De ahí, entre otras cosas, la importancia de la verificabilidad, uno de los cinco pilares básicos sobre los que se sustenta el proyecto.",Spanish
5059,"[166]​ Se han producido varios casos en los que dirigentes políticos, o personas próximas a ellos, modificaron artículos de Wikipedia interesadamente.",Spanish
5060,"[167]​[168]​ En otro orden de cosas, se han creado versiones que la parodian.",Spanish
5061,"Entre las más conocidas se encuentran, en inglés, Uncyclopedia y Encyclopædia Dramatica, y, en español, La Frikipedia e Inciclopedia.",Spanish
5062,"En historietas humorísticas, Skeletor aparece vandalizando el artículo de He-Man.",Spanish
5063,"[169]​ Debido a sus méritos y popularidad, el sitio web ha obtenido a lo largo de los años varios galardones y menciones.",Spanish
5064,[171]​ Algunas muestras son las siguientes: Los usuarios de Wikipedia organizan eventos regulares y ocasionales con el objetivo de promover la creación y edición de artículos.,Spanish
5065,"Por ejemplo, en 2006 se creó un proyecto llamado Wiki-reto: 250 k, dedicado a aumentar el número de artículos, con el que se llegó al final del año a los 250 000 artículos en la Wikipedia en español.",Spanish
5066,[184]​ Proyectos de ese tipo o similares se organizan cada año.,Spanish
5067,"Por otro lado, existe una serie de proyectos incluidos en el propio sitio web que reciben el nombre de wikiproyectos, cada uno de los cuales se dedica a trabajar sobre un tema específico —correcciones ortográficas, creación y ampliación de artículos de determinado campo, manejo de ilustraciones, etc.",Spanish
5068,"[185]​ Fuera del sitio web, otros han expresado las impresiones personales que el sitio les produce.",Spanish
5069,"Por ejemplo, Vicente Verdú, en un artículo de la versión digital del periódico El País, describió la experiencia de usar Wikipedia como «una divertida y multitudinaria manera de gozar, jugar, amar y pasar el rato».",Spanish
5070,"[186]​ Por su parte, en un artículo de opinión en Terra Networks Perú se consideraba que su uso desordenado y excesivo causaba «wiki adicción».",Spanish
5071,"[187]​ En una entrevista con Jimmy Wales, representante de la Fundación Wikimedia, para EFE, este explicó su creencia de que la expansión de Internet en otros países ampliaría el uso de Wikipedia sobre todo en lugares subdesarrollados, creando de este modo una conexión de culturas.",Spanish
5072,"[188]​ Con motivo del décimo aniversario de Wikipedia, el mismo Wales declaró su deseo de que Wikipedia alcanzase los 1000 millones de usuarios para 2015.",Spanish
5073,"[189]​ En el ámbito económico, Alex Konanykhin, fundador y presidente de WikiExperts.us —no perteneciente a Wikimedia—, presentó a Wales una propuesta de colaboración.",Spanish
5074,El plan consistía en ofrecer los servicios de una red de escritores por contrato a todas las empresas o entidades que cumpliesen con los requisitos de rigor exigidos por Wikipedia para crearles sus propios artículos de forma enciclopédica.,Spanish
5075,"Según Konanykhin, este modelo financiero aseguraría el futuro de Wikipedia.",Spanish
5076,"[190]​ No obstante, Wikipedia, lejos de presentar apuros económicos, ha batido su récord de recaudación en la campaña efectuada para el ejercicio de 2011, con 16 millones de dólares procedentes de 500 000 donantes de 140 países, todo ello en tan solo un mes y medio.",Spanish
5077,"[191]​ La crítica a Wikipedia ha sido dirigida hacia su contenido, sus procedimientos, el carácter y las prácticas de la comunidad de Wikipedia, así como su naturaleza como enciclopedia de fuentes abiertas que cualquiera puede editar.",Spanish
5078,"Las principales preocupaciones de sus críticos son la fiabilidad del contenido, la escritura de su prosa, la organización de los artículos, así como la existencia de sesgos sistémicos, de género y raciales entre la comunidad editorial.",Spanish
5079,"Wikipedia también ha sido criticada por su manejo desigual, aceptación y retención de artículos en temas polémicos.",Spanish
5080,Hay controversia sobre su fiabilidad y precisión.,Spanish
5081,[193]​ La revista científica Nature declaró en diciembre de 2005 que la Wikipedia en inglés era casi tan exacta en artículos científicos como la Encyclopaedia Britannica.,Spanish
5082,[194]​ El estudio se realizó comparando 42 artículos de ambas obras por un comité de expertos sin que estos supieran de cuál de las dos enciclopedias provenían.,Spanish
5083,"El resultado fue que Wikipedia tenía casi el mismo nivel de precisión que la Enciclopedia Británica, pero tenía un promedio de un error más por artículo.",Spanish
5084,"[195]​ Por otro lado, y según consta en un reportaje publicado en junio de 2009 por el periódico español El País, un estudio de 2007, dirigido por el periodista francés Pierre Assouline y realizado por un grupo de alumnos del máster de Periodismo del Instituto de Estudios Políticos de París para analizar la fiabilidad del proyecto, se materializó en el libro La revolución Wikipedia (Alianza Editorial) cuyas conclusiones eran bastante críticas.",Spanish
